ID,PA,PB,PC,PD,PE,PF,PG
PR50225,2298102,1111369,699358,467096,256636,218184,166542
PR50226,2298133,1111381,699371,467106,256639,218189,166546
PR50227,2298162,1111392,699384,467117,256642,218194,166550
PR50228,2298191,1111403,699397,467128,256645,218200,166553
PR50229,2298219,1111414,699410,467138,256648,218205,166557
PR50230,2298245,1111424,699423,467148,256651,218210,166561
PR50231,2298268,1111434,699436,467158,256654,218215,166565
PR50232,2298288,1111444,699449,467168,256657,218220,166569
PR50233,2298304,1111452,699462,467177,256661,218225,166573
PR50234,2298323,1111470,699476,467190,256666,218231,166579
PR50235,2298334,1111477,699490,467199,256669,218236,166584
PR50236,2298347,1111483,699503,467208,256672,218241,166588
PR50237,2298360,1111489,699517,467217,256676,218246,166592
PR50238,2298373,1111495,699531,467227,256679,218251,166596
PR50239,2298385,1111500,699545,467236,256682,218256,166601
PR50240,2298445,1111524,699559,467249,256690,218262,166605
PR50241,2298496,1111545,699571,467261,256695,218268,166609
PR50242,2298545,1111564,699582,467273,256700,218274,166612
PR50243,2298590,1111580,699594,467285,256705,218280,166616
PR50244,2298628,1111595,699606,467296,256708,218285,166619
PR50245,2298663,1111610,699618,467307,256710,218291,166623
PR50246,2298693,1111621,699631,467318,256714,218296,166627
PR50247,2298709,1111629,699644,467327,256717,218301,166631
PR50248,2298726,1111638,699658,467337,256720,218306,166636
PR50249,2298743,1111647,699672,467348,256724,218311,166640
PR50250,2298761,1111664,699688,467361,256729,218317,166646
PR50251,2298791,1111684,699702,467377,256734,218324,166652
PR50252,2298840,1111703,699717,467393,256741,218331,166657
PR50253,2298919,1111745,699737,467413,256752,218339,166667
PR50254,2299014,1111789,699763,467433,256762,218347,166674
PR50255,2299150,1111850,699806,467465,256779,218360,166689
PR50256,2299165,1111856,699820,467475,256782,218365,166693
PR50257,2299185,1111873,699835,467489,256787,218371,166700
PR50258,2299207,1111895,699851,467503,256793,218378,166706
PR50259,2299226,1111912,699867,467517,256798,218384,166712
PR50260,2299247,1111924,699881,467530,256802,218390,166717
PR50261,2299278,1111939,699895,467543,256806,218396,166721
PR50262,2299314,1111955,699910,467557,256811,218402,166726
PR50263,2299375,1111980,699926,467576,256821,218410,166732
PR50264,2299448,1112014,699940,467594,256832,218418,166739
PR50265,2299533,1112057,699965,467615,256844,218426,166749
PR50266,2299623,1112101,699993,467638,256855,218435,166758
PR50267,2299723,1112145,700022,467660,256868,218443,166767
PR50268,2299837,1112193,700054,467686,256881,218452,166777
PR50269,2299948,1112241,700089,467710,256894,218461,166787
PR50270,2300085,1112313,700132,467741,256909,218472,166800
PR50271,2300203,1112375,700169,467768,256922,218484,166813
PR50272,2300264,1112399,700183,467783,256931,218491,166818
PR50273,2300377,1112446,700216,467811,256943,218500,166829
PR50274,2300514,1112511,700259,467845,256958,218514,166843
PR50275,2300624,1112570,700295,467867,256971,218524,166855
PR50276,2300750,1112635,700336,467898,256985,218537,166869
PR50277,2300877,1112704,700378,467928,257000,218550,166883
PR50278,2301007,1112778,700421,467958,257015,218563,166897
PR50279,2301117,1112843,700457,467979,257028,218573,166908
PR50280,2301229,1112908,700495,468004,257041,218585,166922
PR50281,2301337,1112973,700533,468027,257054,218597,166934
PR50282,2301418,1113024,700554,468046,257063,218608,166945
PR50283,2301495,1113074,700576,468064,257073,218617,166955
PR50284,2301586,1113109,700595,468081,257084,218623,166961
PR50285,2301670,1113143,700613,468097,257095,218629,166967
PR50286,2301748,1113181,700635,468115,257106,218635,166973
PR50287,2301825,1113220,700659,468133,257118,218642,166979
PR50288,2301894,1113259,700683,468150,257130,218648,166986
PR50289,2301962,1113299,700706,468167,257142,218655,166993
PR50290,2302030,1113339,700726,468183,257153,218661,167000
PR50291,2302098,1113378,700746,468200,257166,218668,167007
PR50292,2302165,1113417,700766,468216,257178,218675,167013
PR50293,2302232,1113454,700783,468232,257189,218681,167020
PR50294,2302297,1113490,700800,468247,257201,218687,167026
PR50295,2302362,1113524,700813,468262,257213,218694,167031
PR50296,2302425,1113558,700827,468277,257224,218700,167037
PR50297,2302488,1113591,700838,468292,257234,218706,167042
PR50298,2302545,1113622,700848,468305,257243,218712,167046
PR50299,2302599,1113650,700858,468317,257250,218717,167049
PR50300,2302668,1113691,700873,468335,257260,218726,167058
PR50301,2302727,1113719,700884,468349,257267,218732,167063
PR50302,2302780,1113743,700895,468361,257274,218738,167066
PR50303,2302832,1113765,700905,468373,257279,218743,167069
PR50304,2302882,1113786,700916,468385,257285,218749,167073
PR50305,2302951,1113829,700933,468400,257293,218757,167081
PR50306,2303022,1113873,700951,468415,257301,218765,167089
PR50307,2303074,1113897,700959,468424,257307,218769,167092
PR50308,2303141,1113924,700969,468435,257315,218774,167096
PR50309,2303225,1113955,700984,468450,257326,218779,167101
PR50310,2303286,1113988,700995,468464,257336,218785,167106
PR50311,2303344,1114020,701005,468477,257345,218791,167110
PR50312,2303401,1114050,701016,468490,257353,218797,167114
PR50313,2303459,1114077,701027,468504,257360,218803,167118
PR50314,2303488,1114094,701040,468517,257364,218809,167123
PR50315,2303516,1114111,701052,468529,257368,218815,167127
PR50316,2303537,1114121,701064,468539,257371,218820,167131
PR50317,2303559,1114131,701076,468550,257374,218825,167135
PR50318,2303581,1114142,701088,468560,257377,218830,167139
PR50319,2303649,1114180,701099,468577,257384,218837,167146
PR50320,2303725,1114219,701115,468596,257391,218843,167153
PR50321,2303810,1114259,701130,468617,257398,218851,167162
PR50322,2303891,1114308,701148,468636,257406,218861,167172
PR50323,2303953,1114341,701159,468649,257412,218867,167178
PR50324,2304002,1114361,701169,468661,257417,218873,167182
PR50325,2304040,1114378,701180,468672,257420,218878,167185
PR50326,2304073,1114391,701192,468683,257423,218883,167189
PR50327,2304106,1114405,701203,468694,257426,218889,167193
PR50328,2304144,1114418,701216,468707,257430,218895,167196
PR50329,2304189,1114432,701228,468720,257435,218900,167200
PR50330,2304240,1114449,701240,468733,257441,218906,167203
PR50331,2304287,1114468,701252,468746,257447,218912,167206
PR50332,2304350,1114501,701264,468762,257455,218919,167212
PR50333,2304423,1114537,701279,468780,257461,218925,167219
PR50334,2304511,1114579,701299,468802,257469,218934,167229
PR50335,2304577,1114614,701309,468816,257474,218940,167235
PR50336,2304636,1114650,701318,468828,257480,218945,167239
PR50337,2304715,1114692,701333,468846,257487,218953,167248
PR50338,2304754,1114707,701337,468851,257489,218957,167250
PR50339,2304808,1114739,701346,468861,257494,218962,167254
PR50340,2304923,1114810,701411,468888,257516,218979,167273
PR50341,2304970,1114830,701422,468900,257521,218985,167276
PR50342,2305015,1114848,701432,468911,257525,218991,167280
PR50343,2305059,1114866,701443,468923,257529,218996,167283
PR50344,2305100,1114884,701453,468934,257533,219002,167287
PR50345,2305140,1114900,701464,468946,257536,219007,167290
PR50346,2305180,1114917,701474,468957,257539,219013,167294
PR50347,2305216,1114933,701485,468968,257542,219018,167298
PR50348,2305249,1114947,701497,468979,257545,219024,167301
PR50349,2305282,1114960,701508,468989,257548,219029,167305
PR50350,2305314,1114974,701520,469000,257551,219034,167309
PR50351,2305349,1114994,701533,469014,257555,219041,167314
PR50352,2305381,1115015,701546,469027,257560,219047,167319
PR50353,2305411,1115032,701558,469040,257563,219052,167323
PR50354,2305438,1115047,701571,469051,257567,219058,167328
PR50355,2305466,1115061,701583,469062,257570,219063,167332
PR50356,2305494,1115078,701595,469075,257574,219069,167336
PR50357,2305521,1115095,701608,469087,257578,219074,167341
PR50358,2305553,1115115,701620,469101,257582,219080,167346
PR50359,2305578,1115126,701632,469112,257585,219086,167350
PR50360,2305602,1115137,701644,469122,257588,219091,167354
PR50361,2305627,1115151,701657,469134,257592,219096,167358
PR50362,2305652,1115162,701669,469145,257595,219101,167362
PR50363,2305676,1115173,701681,469155,257598,219107,167366
PR50364,2305700,1115184,701693,469165,257600,219112,167370
PR50365,2305721,1115195,701704,469175,257603,219117,167373
PR50366,2305742,1115205,701716,469185,257606,219122,167377
PR50367,2305763,1115215,701729,469195,257610,219127,167381
PR50368,2305793,1115226,701741,469207,257613,219132,167385
PR50369,2305871,1115264,701759,469226,257620,219140,167393
PR50370,2305934,1115298,701768,469241,257624,219145,167398
PR50371,2305995,1115335,701777,469254,257629,219150,167403
PR50372,2306078,1115383,701796,469273,257637,219160,167413
PR50373,2306156,1115432,701813,469291,257645,219170,167424
PR50374,2306214,1115461,701824,469303,257651,219175,167430
PR50375,2306271,1115491,701833,469314,257657,219181,167436
PR50376,2306336,1115530,701846,469327,257664,219188,167443
PR50377,2306406,1115572,701860,469342,257671,219197,167453
PR50378,2306489,1115625,701882,469360,257681,219208,167464
PR50379,2306569,1115673,701900,469377,257689,219217,167474
PR50380,2306644,1115719,701914,469392,257696,219227,167484
PR50381,2306724,1115766,701930,469409,257704,219236,167494
PR50382,2306804,1115813,701946,469426,257711,219246,167504
PR50383,2306879,1115857,701960,469441,257717,219255,167513
PR50384,2306950,1115900,701972,469455,257724,219263,167522
PR50385,2307012,1115937,701983,469466,257730,219270,167528
PR50386,2307063,1115961,701990,469473,257735,219274,167531
PR50387,2307117,1115987,701998,469481,257740,219279,167534
PR50388,2307170,1116011,702005,469490,257744,219283,167537
PR50389,2307222,1116035,702011,469500,257748,219287,167539
PR50390,2307278,1116062,702019,469511,257753,219292,167542
PR50391,2307337,1116094,702028,469524,257759,219297,167547
PR50392,2307397,1116127,702038,469536,257766,219302,167551
PR50393,2307454,1116158,702046,469547,257772,219306,167556
PR50394,2307511,1116190,702055,469559,257778,219311,167560
PR50395,2307569,1116222,702065,469571,257785,219317,167565
PR50396,2307627,1116254,702074,469582,257792,219322,167570
PR50397,2307685,1116286,702084,469594,257798,219327,167574
PR50398,2307739,1116316,702093,469605,257804,219332,167578
PR50399,2307793,1116345,702103,469616,257810,219337,167581
PR50400,2307847,1116374,702113,469628,257816,219342,167585
PR50401,2307898,1116402,702122,469639,257821,219347,167588
PR50402,2307952,1116431,702133,469650,257828,219352,167591
PR50403,2308005,1116459,702143,469661,257834,219357,167595
PR50404,2308058,1116487,702154,469673,257841,219363,167598
PR50405,2308110,1116514,702164,469684,257848,219368,167601
PR50406,2308160,1116540,702174,469695,257854,219373,167605
PR50407,2308209,1116566,702184,469706,257860,219378,167608
PR50408,2308256,1116591,702194,469716,257865,219383,167612
PR50409,2308318,1116625,702207,469731,257872,219390,167619
PR50410,2308370,1116650,702219,469743,257878,219395,167623
PR50411,2308420,1116674,702230,469755,257884,219401,167627
PR50412,2308474,1116704,702242,469769,257890,219407,167632
PR50413,2308520,1116726,702254,469781,257894,219413,167636
PR50414,2308563,1116744,702264,469791,257898,219418,167640
PR50415,2308604,1116766,702276,469803,257902,219423,167645
PR50416,2308650,1116794,702289,469818,257908,219430,167650
PR50417,2308683,1116809,702301,469827,257911,219435,167654
PR50418,2308716,1116822,702312,469837,257915,219440,167658
PR50419,2308750,1116851,702326,469853,257921,219447,167664
PR50420,2308778,1116873,702340,469867,257926,219453,167670
PR50421,2308802,1116889,702352,469878,257931,219458,167675
PR50422,2308852,1116915,702363,469889,257937,219463,167679
PR50423,2308908,1116945,702375,469901,257944,219469,167683
PR50424,2308958,1116969,702386,469913,257949,219475,167687
PR50425,2308988,1116982,702397,469922,257953,219480,167691
PR50426,2309011,1117002,702410,469935,257958,219485,167697
PR50427,2309046,1117031,702425,469951,257964,219493,167703
PR50428,2309122,1117064,702436,469970,257968,219500,167709
PR50429,2309200,1117098,702447,469989,257973,219507,167716
PR50430,2309268,1117136,702458,470004,257978,219513,167723
PR50431,2309332,1117174,702470,470017,257985,219520,167730
PR50432,2309422,1117227,702499,470036,257995,219530,167741
PR50433,2309464,1117246,702509,470047,257998,219535,167745
PR50434,2309506,1117264,702519,470057,258002,219541,167748
PR50435,2309550,1117290,702531,470071,258006,219546,167754
PR50436,2309597,1117318,702545,470086,258012,219553,167760
PR50437,2309636,1117338,702558,470097,258017,219559,167764
PR50438,2309673,1117352,702569,470108,258020,219564,167768
PR50439,2309702,1117365,702581,470117,258024,219569,167772
PR50440,2309728,1117378,702593,470126,258027,219574,167776
PR50441,2309756,1117390,702604,470136,258030,219579,167780
PR50442,2309783,1117402,702616,470145,258034,219584,167784
PR50443,2309812,1117421,702629,470158,258039,219589,167790
PR50444,2309841,1117441,702641,470171,258043,219595,167796
PR50445,2309866,1117455,702654,470181,258047,219600,167800
PR50446,2309891,1117471,702666,470192,258051,219605,167805
PR50447,2309914,1117484,702678,470202,258055,219611,167809
PR50448,2309936,1117495,702690,470211,258059,219615,167813
PR50449,2309961,1117513,702703,470224,258063,219621,167819
PR50450,2309986,1117537,702716,470238,258069,219627,167825
PR50451,2310011,1117557,702730,470252,258074,219633,167831
PR50452,2310039,1117578,702744,470266,258079,219639,167837
PR50453,2310070,1117603,702758,470281,258085,219646,167843
PR50454,2310111,1117624,702771,470296,258091,219652,167848
PR50455,2310163,1117659,702786,470314,258098,219661,167854
PR50456,2310223,1117692,702798,470330,258104,219667,167859
PR50457,2310276,1117721,702807,470343,258109,219672,167863
PR50458,2310332,1117750,702817,470356,258113,219677,167868
PR50459,2310405,1117786,702828,470375,258118,219684,167874
PR50460,2310469,1117816,702839,470390,258123,219689,167879
PR50461,2310536,1117848,702849,470406,258126,219694,167884
PR50462,2310587,1117876,702856,470417,258129,219699,167887
PR50463,2310667,1117922,702875,470435,258138,219708,167897
PR50464,2310747,1117968,702894,470454,258146,219717,167906
PR50465,2310826,1118013,702914,470472,258154,219726,167917
PR50466,2310898,1118059,702933,470488,258162,219734,167925
PR50467,2310961,1118096,702944,470501,258169,219740,167931
PR50468,2311105,1118184,702990,470530,258187,219752,167943
PR50469,2311238,1118260,703037,470555,258205,219764,167955
PR50470,2311375,1118342,703087,470582,258224,219777,167967
PR50471,2311519,1118433,703142,470611,258244,219791,167982
PR50472,2311657,1118516,703189,470638,258262,219803,167993
PR50473,2311786,1118590,703234,470661,258279,219814,168004
PR50474,2311937,1118691,703291,470692,258301,219829,168019
PR50475,2312082,1118785,703348,470721,258321,219844,168033
PR50476,2312226,1118878,703404,470751,258342,219859,168047
PR50477,2312377,1118980,703455,470779,258363,219871,168058
PR50478,2312522,1119070,703510,470806,258383,219885,168072
PR50479,2312654,1119149,703550,470828,258401,219893,168080
PR50480,2312788,1119231,703594,470849,258419,219903,168089
PR50481,2312923,1119313,703639,470872,258437,219913,168099
PR50482,2313049,1119382,703676,470892,258450,219921,168106
PR50483,2313175,1119448,703713,470914,258463,219929,168114
PR50484,2313294,1119505,703748,470936,258476,219936,168121
PR50485,2313416,1119565,703783,470961,258489,219943,168129
PR50486,2313569,1119659,703832,470994,258510,219957,168141
PR50487,2313698,1119722,703867,471022,258523,219965,168148
PR50488,2313825,1119789,703904,471050,258536,219974,168157
