,ID,PA,PB,PC,PD,PE,PF,PG
14641,PR54642,8708327424,9646400,17824420,15665121,19523282,7929674,9587826
14642,PR54643,8709483520,9647718,17826854,15667261,19525984,7930757,9589136
14643,PR54644,8710639616,9649036,17829288,15669401,19528686,7931840,9590446
14644,PR54645,8711795712,9650354,17831722,15671541,19531388,7932923,9591756
14645,PR54646,8712951808,9651672,17834158,15673681,19534092,7934007,9593066
14646,PR54647,8714107904,9652990,17836594,15675821,19536796,7935090,9594376
14647,PR54648,8715264000,9654308,17839030,15677961,19539500,7936174,9595686
14648,PR54649,8716420096,9655626,17841466,15680102,19542204,7937257,9596996
14649,PR54650,8717576192,9656944,17843902,15682243,19544908,7938341,9598306
14650,PR54651,8718732288,9658262,17846338,15684384,19547612,7939425,9599616
14651,PR54652,8719888384,9659580,17848774,15686525,19550316,7940509,9600926
14652,PR54653,8721044480,9660898,17851210,15688666,19553020,7941593,9602237
14653,PR54654,8722200576,9662217,17853646,15690807,19555724,7942677,9603548
14654,PR54655,8723357696,9663536,17856082,15692949,19558428,7943761,9604859
14655,PR54656,8724514816,9664855,17858518,15695091,19561134,7944845,9606170
14656,PR54657,8725671936,9666174,17860954,15697233,19563840,7945929,9607481
14657,PR54658,8726829056,9667493,17863392,15699375,19566546,7947013,9608792
14658,PR54659,8727986176,9668812,17865830,15701517,19569252,7948098,9610103
14659,PR54660,8729143296,9670131,17868268,15703659,19571958,7949182,9611414
14660,PR54661,8730300416,9671450,17870706,15705801,19574664,7950267,9612725
14661,PR54662,8731457536,9672769,17873144,15707944,19577370,7951351,9614036
14662,PR54663,8732614656,9674088,17875582,15710087,19580076,7952436,9615347
14663,PR54664,8733771776,9675407,17878020,15712230,19582782,7953520,9616659
14664,PR54665,8734928896,9676727,17880458,15714373,19585488,7954605,9617971
14665,PR54666,8736086016,9678047,17882896,15716516,19588194,7955690,9619283
14666,PR54667,8737243136,9679367,17885334,15718659,19590902,7956775,9620595
14667,PR54668,8738400256,9680687,17887772,15720802,19593610,7957860,9621907
14668,PR54669,8739557376,9682007,17890210,15722946,19596318,7958945,9623219
14669,PR54670,8740714496,9683327,17892650,15725090,19599026,7960030,9624531
14670,PR54671,8741871616,9684647,17895090,15727234,19601734,7961115,9625843
14671,PR54672,8743029760,9685967,17897530,15729378,19604442,7962201,9627155
14672,PR54673,8744187904,9687287,17899970,15731522,19607150,7963286,9628467
14673,PR54674,8745346048,9688607,17902410,15733666,19609858,7964372,9629779
14674,PR54675,8746504192,9689927,17904850,15735810,19612566,7965457,9631092
14675,PR54676,8747662336,9691248,17907290,15737955,19615274,7966543,9632405
14676,PR54677,8748820480,9692569,17909730,15740100,19617984,7967628,9633718
14677,PR54678,8749978624,9693890,17912170,15742245,19620694,7968714,9635031
14678,PR54679,8751136768,9695211,17914610,15744390,19623404,7969800,9636344
14679,PR54680,8752294912,9696532,17917050,15746535,19626114,7970886,9637657
14680,PR54681,8753453056,9697853,17919490,15748680,19628824,7971972,9638970
14681,PR54682,8754611200,9699174,17921932,15750825,19631534,7973058,9640283
14682,PR54683,8755769344,9700495,17924374,15752971,19634244,7974144,9641596
14683,PR54684,8756927488,9701816,17926816,15755117,19636954,7975230,9642909
14684,PR54685,8758085632,9703137,17929258,15757263,19639664,7976317,9644222
14685,PR54686,8759243776,9704458,17931700,15759409,19642374,7977403,9645536
14686,PR54687,8760401920,9705779,17934142,15761555,19645086,7978490,9646850
14687,PR54688,8761561088,9707101,17936584,15763701,19647798,7979576,9648164
14688,PR54689,8762720256,9708423,17939026,15765847,19650510,7980663,9649478
14689,PR54690,8763879424,9709745,17941468,15767994,19653222,7981749,9650792
14690,PR54691,8765038592,9711067,17943910,15770141,19655934,7982836,9652106
14691,PR54692,8766197760,9712389,17946352,15772288,19658646,7983923,9653420
14692,PR54693,8767356928,9713711,17948794,15774435,19661358,7985010,9654734
14693,PR54694,8768516096,9715033,17951238,15776582,19664070,7986097,9656048
14694,PR54695,8769675264,9716355,17953682,15778729,19666782,7987184,9657362
14695,PR54696,8770834432,9717677,17956126,15780877,19669494,7988271,9658676
14696,PR54697,8771993600,9718999,17958570,15783025,19672206,7989358,9659991
14697,PR54698,8773152768,9720321,17961014,15785173,19674920,7990445,9661306
14698,PR54699,8774311936,9721644,17963458,15787321,19677634,7991532,9662621
14699,PR54700,8775471104,9722967,17965902,15789469,19680348,7992620,9663936
14700,PR54701,8776630272,9724290,17968346,15791617,19683062,7993707,9665251
14701,PR54702,8777789440,9725613,17970790,15793765,19685776,7994795,9666566
14702,PR54703,8778948608,9726936,17973234,15795914,19688490,7995882,9667881
14703,PR54704,8780108800,9728259,17975678,15798063,19691204,7996970,9669196
14704,PR54705,8781268992,9729582,17978122,15800212,19693918,7998058,9670511
14705,PR54706,8782429184,9730905,17980568,15802361,19696632,7999146,9671826
14706,PR54707,8783589376,9732228,17983014,15804510,19699346,8000234,9673141
14707,PR54708,8784749568,9733551,17985460,15806659,19702062,8001322,9674457
14708,PR54709,8785909760,9734874,17987906,15808808,19704778,8002410,9675773
14709,PR54710,8787069952,9736198,17990352,15810958,19707494,8003498,9677089
14710,PR54711,8788230144,9737522,17992798,15813108,19710210,8004586,9678405
14711,PR54712,8789390336,9738846,17995244,15815258,19712926,8005674,9679721
14712,PR54713,8790550528,9740170,17997690,15817408,19715642,8006763,9681037
14713,PR54714,8791710720,9741494,18000136,15819558,19718358,8007851,9682353
14714,PR54715,8792870912,9742818,18002582,15821708,19721074,8008940,9683669
14715,PR54716,8794031104,9744142,18005028,15823858,19723790,8010028,9684985
14716,PR54717,8795191296,9745466,18007474,15826009,19726506,8011117,9686301
14717,PR54718,8796351488,9746790,18009922,15828160,19729224,8012205,9687617
14718,PR54719,8797512704,9748114,18012370,15830311,19731942,8013294,9688933
14719,PR54720,8798673920,9749438,18014818,15832462,19734660,8014383,9690250
14720,PR54721,8799835136,9750763,18017266,15834613,19737378,8015472,9691567
14721,PR54722,8800996352,9752088,18019714,15836764,19740096,8016561,9692884
14722,PR54723,8802157568,9753413,18022162,15838915,19742814,8017650,9694201
14723,PR54724,8803318784,9754738,18024610,15841067,19745532,8018739,9695518
14724,PR54725,8804480000,9756063,18027058,15843219,19748250,8019828,9696835
14725,PR54726,8805641216,9757388,18029506,15845371,19750968,8020918,9698152
14726,PR54727,8806802432,9758713,18031954,15847523,19753686,8022007,9699469
14727,PR54728,8807963648,9760038,18034402,15849675,19756406,8023097,9700786
14728,PR54729,8809124864,9761363,18036850,15851827,19759126,8024186,9702103
14729,PR54730,8810286080,9762688,18039300,15853979,19761846,8025276,9703420
14730,PR54731,8811447296,9764013,18041750,15856132,19764566,8026365,9704738
14731,PR54732,8812608512,9765339,18044200,15858285,19767286,8027455,9706056
14732,PR54733,8813770752,9766665,18046650,15860438,19770006,8028545,9707374
14733,PR54734,8814932992,9767991,18049100,15862591,19772726,8029635,9708692
14734,PR54735,8816095232,9769317,18051550,15864744,19775446,8030725,9710010
14735,PR54736,8817257472,9770643,18054000,15866897,19778166,8031815,9711328
14736,PR54737,8818419712,9771969,18056450,15869051,19780888,8032905,9712646
14737,PR54738,8819581952,9773295,18058900,15871205,19783610,8033995,9713964
14738,PR54739,8820744192,9774621,18061350,15873359,19786332,8035086,9715282
14739,PR54740,8821906432,9775947,18063800,15875513,19789054,8036176,9716600
14740,PR54741,8823068672,9777273,18066250,15877667,19791776,8037267,9717918
14741,PR54742,8824230912,9778599,18068702,15879821,19794498,8038357,9719237
14742,PR54743,8825393152,9779926,18071154,15881975,19797220,8039448,9720556
14743,PR54744,8826555392,9781253,18073606,15884130,19799942,8040538,9721875
14744,PR54745,8827717632,9782580,18076058,15886285,19802664,8041629,9723194
14745,PR54746,8828879872,9783907,18078510,15888440,19805386,8042720,9724513
14746,PR54747,8830043136,9785234,18080962,15890595,19808108,8043811,9725832
14747,PR54748,8831206400,9786561,18083414,15892750,19810832,8044902,9727151
14748,PR54749,8832369664,9787888,18085866,15894905,19813556,8045993,9728470
14749,PR54750,8833532928,9789215,18088318,15897060,19816280,8047084,9729789
14750,PR54751,8834696192,9790542,18090770,15899216,19819004,8048175,9731108
14751,PR54752,8835859456,9791869,18093222,15901372,19821728,8049266,9732427
14752,PR54753,8837022720,9793196,18095674,15903528,19824452,8050357,9733747
14753,PR54754,8838185984,9794524,18098128,15905684,19827176,8051449,9735067
14754,PR54755,8839349248,9795852,18100582,15907840,19829900,8052540,9736387
14755,PR54756,8840512512,9797180,18103036,15909996,19832624,8053632,9737707
14756,PR54757,8841675776,9798508,18105490,15912152,19835348,8054723,9739027
14757,PR54758,8842839040,9799836,18107944,15914309,19838074,8055815,9740347
14758,PR54759,8844002304,9801164,18110398,15916466,19840800,8056907,9741667
14759,PR54760,8845165568,9802492,18112852,15918623,19843526,8057999,9742987
14760,PR54761,8846328832,9803820,18115306,15920780,19846252,8059091,9744307
14761,PR54762,8847492096,9805148,18117760,15922937,19848978,8060183,9745627
14762,PR54763,8848656384,9806476,18120214,15925094,19851704,8061275,9746947
14763,PR54764,8849820672,9807804,18122668,15927251,19854430,8062367,9748268
14764,PR54765,8850984960,9809133,18125122,15929409,19857156,8063459,9749589
14765,PR54766,8852149248,9810462,18127578,15931567,19859882,8064551,9750910
14766,PR54767,8853313536,9811791,18130034,15933725,19862608,8065644,9752231
14767,PR54768,8854477824,9813120,18132490,15935883,19865334,8066736,9753552
14768,PR54769,8855642112,9814449,18134946,15938041,19868062,8067829,9754873
14769,PR54770,8856806400,9815778,18137402,15940199,19870790,8068921,9756194
14770,PR54771,8857970688,9817107,18139858,15942357,19873518,8070014,9757515
14771,PR54772,8859134976,9818436,18142314,15944516,19876246,8071106,9758836
14772,PR54773,8860299264,9819765,18144770,15946675,19878974,8072199,9760157
14773,PR54774,8861463552,9821094,18147226,15948834,19881702,8073292,9761478
14774,PR54775,8862627840,9822423,18149682,15950993,19884430,8074385,9762799
14775,PR54776,8863792128,9823753,18152138,15953152,19887158,8075478,9764121
14776,PR54777,8864956416,9825083,18154594,15955311,19889886,8076571,9765443
14777,PR54778,8866120704,9826413,18157052,15957471,19892614,8077664,9766765
14778,PR54779,8867286016,9827743,18159510,15959631,19895344,8078757,9768087
14779,PR54780,8868451328,9829073,18161968,15961791,19898074,8079851,9769409
14780,PR54781,8869616640,9830403,18164426,15963951,19900804,8080944,9770731
14781,PR54782,8870781952,9831733,18166884,15966111,19903534,8082038,9772053
14782,PR54783,8871947264,9833063,18169342,15968271,19906264,8083131,9773375
14783,PR54784,8873112576,9834393,18171800,15970431,19908994,8084225,9774697
14784,PR54785,8874277888,9835723,18174258,15972592,19911724,8085318,9776019
14785,PR54786,8875443200,9837053,18176716,15974753,19914454,8086412,9777341
14786,PR54787,8876608512,9838383,18179174,15976914,19917184,8087506,9778664
14787,PR54788,8877773824,9839714,18181632,15979075,19919914,8088600,9779987
14788,PR54789,8878939136,9841045,18184090,15981236,19922646,8089694,9781310
14789,PR54790,8880104448,9842376,18186550,15983397,19925378,8090788,9782633
14790,PR54791,8881269760,9843707,18189010,15985558,19928110,8091882,9783956
14791,PR54792,8882435072,9845038,18191470,15987720,19930842,8092976,9785279
14792,PR54793,8883600384,9846369,18193930,15989882,19933574,8094070,9786602
14793,PR54794,8884766720,9847700,18196390,15992044,19936306,8095165,9787925
14794,PR54795,8885933056,9849031,18198850,15994206,19939038,8096259,9789248
14795,PR54796,8887099392,9850362,18201310,15996368,19941770,8097354,9790571
14796,PR54797,8888265728,9851693,18203770,15998530,19944502,8098448,9791894
14797,PR54798,8889432064,9853024,18206230,16000692,19947234,8099543,9793218
14798,PR54799,8890598400,9854356,18208690,16002855,19949966,8100637,9794542
14799,PR54800,8891764736,9855688,18211150,16005018,19952700,8101732,9795866
14800,PR54801,8892931072,9857020,18213610,16007181,19955434,8102827,9797190
14801,PR54802,8894097408,9858352,18216072,16009344,19958168,8103922,9798514
14802,PR54803,8895263744,9859684,18218534,16011507,19960902,8105017,9799838
14803,PR54804,8896430080,9861016,18220996,16013670,19963636,8106112,9801162
14804,PR54805,8897596416,9862348,18223458,16015833,19966370,8107207,9802486
14805,PR54806,8898762752,9863680,18225920,16017997,19969104,8108302,9803810
14806,PR54807,8899929088,9865012,18228382,16020161,19971838,8109398,9805134
14807,PR54808,8901095424,9866344,18230844,16022325,19974572,8110493,9806458
14808,PR54809,8902262784,9867676,18233306,16024489,19977306,8111589,9807783
14809,PR54810,8903430144,9869009,18235768,16026653,19980040,8112684,9809108
14810,PR54811,8904597504,9870342,18238230,16028817,19982776,8113780,9810433
14811,PR54812,8905764864,9871675,18240692,16030981,19985512,8114875,9811758
14812,PR54813,8906932224,9873008,18243154,16033146,19988248,8115971,9813083
14813,PR54814,8908099584,9874341,18245618,16035311,19990984,8117067,9814408
14814,PR54815,8909266944,9875674,18248082,16037476,19993720,8118163,9815733
14815,PR54816,8910434304,9877007,18250546,16039641,19996456,8119259,9817058
14816,PR54817,8911601664,9878340,18253010,16041806,19999192,8120355,9818383
14817,PR54818,8912769024,9879673,18255474,16043971,20001928,8121451,9819708
14818,PR54819,8913936384,9881006,18257938,16046137,20004664,8122547,9821033
14819,PR54820,8915103744,9882339,18260402,16048303,20007402,8123643,9822359
14820,PR54821,8916271104,9883673,18262866,16050469,20010140,8124740,9823685
14821,PR54822,8917438464,9885007,18265330,16052635,20012878,8125836,9825011
14822,PR54823,8918606848,9886341,18267794,16054801,20015616,8126933,9826337
14823,PR54824,8919775232,9887675,18270258,16056967,20018354,8128029,9827663
14824,PR54825,8920943616,9889009,18272722,16059133,20021092,8129126,9828989
14825,PR54826,8922112000,9890343,18275188,16061300,20023830,8130222,9830315
14826,PR54827,8923280384,9891677,18277654,16063467,20026568,8131319,9831641
14827,PR54828,8924448768,9893011,18280120,16065634,20029306,8132416,9832967
14828,PR54829,8925617152,9894345,18282586,16067801,20032044,8133513,9834293
14829,PR54830,8926785536,9895679,18285052,16069968,20034784,8134610,9835619
14830,PR54831,8927953920,9897013,18287518,16072135,20037524,8135707,9836946
14831,PR54832,8929122304,9898348,18289984,16074302,20040264,8136804,9838273
14832,PR54833,8930290688,9899683,18292450,16076470,20043004,8137901,9839600
14833,PR54834,8931459072,9901018,18294916,16078638,20045744,8138999,9840927
14834,PR54835,8932627456,9902353,18297382,16080806,20048484,8140096,9842254
14835,PR54836,8933795840,9903688,18299848,16082974,20051224,8141194,9843581
14836,PR54837,8934964224,9905023,18302314,16085142,20053964,8142291,9844908
14837,PR54838,8936133632,9906358,18304782,16087310,20056704,8143389,9846235
14838,PR54839,8937303040,9907693,18307250,16089478,20059444,8144486,9847562
14839,PR54840,8938472448,9909028,18309718,16091647,20062186,8145584,9848889
14840,PR54841,8939641856,9910363,18312186,16093816,20064928,8146682,9850216
14841,PR54842,8940811264,9911698,18314654,16095985,20067670,8147780,9851543
14842,PR54843,8941980672,9913034,18317122,16098154,20070412,8148878,9852871
14843,PR54844,8943150080,9914370,18319590,16100323,20073154,8149976,9854199
14844,PR54845,8944319488,9915706,18322058,16102492,20075896,8151074,9855527
14845,PR54846,8945488896,9917042,18324526,16104661,20078638,8152172,9856855
14846,PR54847,8946658304,9918378,18326994,16106831,20081380,8153270,9858183
14847,PR54848,8947827712,9919714,18329462,16109001,20084122,8154369,9859511
14848,PR54849,8948997120,9921050,18331930,16111171,20086864,8155467,9860839
14849,PR54850,8950166528,9922386,18334400,16113341,20089608,8156566,9862167
14850,PR54851,8951335936,9923722,18336870,16115511,20092352,8157664,9863495
14851,PR54852,8952505344,9925058,18339340,16117681,20095096,8158763,9864823
14852,PR54853,8953675776,9926394,18341810,16119851,20097840,8159861,9866151
14853,PR54854,8954846208,9927731,18344280,16122022,20100584,8160960,9867480
14854,PR54855,8956016640,9929068,18346750,16124193,20103328,8162059,9868809
14855,PR54856,8957187072,9930405,18349220,16126364,20106072,8163158,9870138
14856,PR54857,8958357504,9931742,18351690,16128535,20108816,8164257,9871467
